WO_NO,REG_DATE,ERR_CAUSE_LO,ERR_DESCR,PLAN_S_DATE,PLAN_F_DATE,REAL_S_DATE,REAL_F_DATE,WORK_DONE,WORK_DESCR_LO,PERFORMED_ACTION_LO,FUNC_TEST,FUNC_TEST_DESCR,PM_DESCR,PLAN_MEN,PLAN_HRS,REAL_HRS,CODE_C,CODE_D,CODE_G,CODE_H,CODE_I,CODE_J,CODE_F,ACTIVITY_SEQ,TEST_NUMBER,INSTRUCTION,MATERIALS,PLAN_S_WEEK,PLAN_F_WEEK,NOTE,LAST_ACTIVITY_DATE,REQUIRED_START_DATE,REQUIRED_END_DATE,PM_TYPE,PM_TYPE_DB,ERR_CAUSE,PERFORMED_ACTION_ID,COST_CENTER,OBJECT_NO,PROJECT_NO,ERR_SYMPTOM,ERR_DISCOVER_CODE,WORK_TYPE_ID,PRIORITY_ID,ERR_TYPE,ACTION_CODE_ID,ERR_CLASS,OP_STATUS_ID,CALL_CODE,WORK_LEADER_SIGN_ID,WORK_LEADER_SIGN,WORK_MASTER_SIGN_ID,WORK_MASTER_SIGN,ROLE_CODE,FUNC_TEST_SIGN_ID,FUNC_TEST_SIGN,WO_STATUS_ID,CONTRACT,MCH_CODE,TEST_POINT_ID,ORG_CODE,VENDOR_NO,REPORT_IN_BY_ID,REPORT_IN_BY,REPAIR_FLAG,CONTACT,PHONE_NO,ADDRESS_ID,REFERENCE_NO,FIXED_PRICE,FIXED_PRICE_DB,AGREEMENT_ID,CUSTOMER_NO,ADDRESS1,ADDRESS2,ADDRESS3,ADDRESS4,ADDRESS5,ADDRESS6,ADDRESS7,QUOTATION_ID,FAULT_REP_FLAG,WO_KEY_VALUE,CUST_ORDER_TYPE,CUST_ORDER_NO,CUST_ORDER_LINE_NO,CUST_ORDER_REL_NO,CUST_ORDER_LINE_ITEM_NO,WARRANTY_ROW_NO,GENERATE_NOTE,GENERATE_NOTE_DB,GEN_ID,SEQ_NO,CURRENCY_CODE,NON_SERIAL_REPAIR_FLAG,REPAIR_PART_NO,REPAIR_PART_CONTRACT,NON_SERIAL_LOCATION,NON_SERIAL_LOCATION_DB,CUST_WARRANTY,CUST_WARR_TYPE,SUP_WARRANTY,SUP_WARR_TYPE,OBJ_CUST_WARRANTY,OBJ_SUP_WARRANTY,PLANNED_MAN_HRS,GROUP_ID,MCH_CODE_CONTRACT,CONNECTION_TYPE,CONNECTION_TYPE_DB,MCH_CODE_DESCRIPTION,RECEIVE_ORDER_NO,COMPLEX_AGREEMENT_ID,CASE_ID,TASK_ID,CONTEXT,CONTRACT_ID,LINE_NO,EARLIEST_START_DATE,FIXED_START_DATE,FIXED_RESOURCE,SORTING_NO,C_NEXT_DUE_VALUE,C_LAST_COMPLETED,C_CYCLE_ID_CONTRACT,C_PM_CYCLE_ID,C_LINE_CYCLE_NO,C_NC_DATE,C_DATE_CHG,C_MAINTAINABLE_ID,SCHED_MAINT_WIN,SCHED_MAINT_WIN_DB,C_WO_NOT_REQ_IF_INSP_FAIL,C_ALLOW_OBJ_LINE_NOT_INSP,C_MASTER_WO_NO,C_DERIVED_WO_CREATED,C_ACTUAL_FUNC_OBJECT,C_REF_CONNECTION,C_RANDOM_SAMPLE,C_RANDOM_SAMPLE_DB,C_SAMPLE_SIZE,C_OBJ_LIST_SIZE,C_SAMPLE_SIZE_PCT,C_INSP_RESULT_CATA,C_INSP_RESULT_CATA_DESC,C_MULTIPLICATION_FACTOR,C_MULTIPLICATION_FACTOR_DB,C_MANDATORY_INSP_CODE,C_MANDATORY_INSP_CODE_DB,C_MOBILE_FREEZE,C_MOBILE_DEVICE_ID,C_DEVICE_NAME,C_APPR_AUTO_COMP
1010016736,8-Oct-16,(null),1 MONTHS,6-Jan-17,6-Jan-17,11-Jan-17,12-Jan-17,(null),(null),(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),(null),(null),(null),332,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),12-Jan-17,13-Jan-17,13-Jan-17,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,2,(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1010016736^,SEO,(null),(null),(null),(null),(null),(null),(null),10100002870,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Jan-17,(null),(null),(null),(null),(null),(null),(null),(null),16-Jan-17,(null),(null),(null),(null),FALSE,TRUE,(null),FALSE,332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
10100002714,7-Apr-15,(null),1 MONTHS,6-Jul-15,6-Jul-15,7-Jul-15,7-Jul-15,(null),(null),(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),192,(null),(null),33,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),7-Jul-15,(null),14-Jul-15,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,(null),(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=10100002714^,SEO,(null),(null),(null),(null),(null),(null),(null),10100000363,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Jul-15,(null),(null),(null),(null),(null),(null),(null),(null),17-Jul-15,(null),(null),FALSE,FALSE,(null),TRUE,(null),(null),332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1010008777,8-Mar-16,(null),1 MONTHS,6-Jun-16,6-Jun-16,1-Jun-16,2-Jun-16,(null),(null),(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),191.9997168,(null),(null),332,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),2-Jun-16,(null),13-Jun-16,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,(null),(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1010008777^,SEO,(null),(null),(null),(null),(null),(null),(null),10100001885,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Jun-16,(null),(null),(null),(null),(null),(null),(null),(null),16-Jun-16,(null),(null),FALSE,FALSE,(null),TRUE,(null),(null),332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1010009802,7-Apr-16,(null),1 MONTHS,6-Jul-16,6-Jul-16,9-Jul-16,9-Jul-16,(null),(null),(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),191.9997168,(null),(null),332,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),9-Jul-16,(null),13-Jul-16,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,(null),(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1010009802^,SEO,(null),(null),(null),(null),(null),(null),(null),10100002025,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Jul-16,(null),(null),(null),(null),(null),(null),(null),(null),16-Jul-16,(null),(null),FALSE,FALSE,(null),TRUE,(null),(null),332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1010019949,6-Jan-17,(null),1 MONTHS,6-Apr-17,6-Apr-17,12-Apr-17,12-Apr-17,(null),(null),(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),(null),(null),(null),332,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),12-Apr-17,13-Apr-17,13-Apr-17,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,2,(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1010019949^,SEO,(null),(null),(null),(null),(null),(null),(null),10100003244,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Apr-17,(null),(null),(null),(null),(null),(null),(null),(null),16-Apr-17,(null),(null),FALSE,FALSE,TRUE,TRUE,(null),FALSE,332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1010025327,22-Jun-17,As per PM,1 MONTHS,6-Sep-17,6-Sep-17,11-Sep-17,11-Sep-17,(null),(null),1 monthly PM done in conjunction with BOP test 8/9-2017,(null),(null)," Generated for ex department , Site J105,  11560046,",(null),191.9997168,(null),(null),332,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),11-Sep-17,(null),13-Sep-17,Separate Action,ActiveSeparate,1,8,(null),(null),(null),(null),(null),200,2,1,M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1010025327^,SEO,(null),(null),(null),(null),(null),(null),(null),10100003948,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Sep-17,(null),(null),(null),(null),(null),(null),(null),(null),16-Sep-17,(null),AC000100-0001,FALSE,FALSE,TRUE,TRUE,(null),FALSE,332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1010028334,15-Sep-17,(null),1 MONTHS,6-Dec-17,6-Dec-17,15-Jan-18,15-Jan-18,(null),Moved date ref deviation 3116. oim.sas.,(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),191.9997168,(null),(null),332,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),15-Jan-18,(null),15-Jan-18,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,2,(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1010028334^,SEO,(null),(null),(null),(null),(null),(null),(null),10100004214,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Dec-17,(null),(null),(null),(null),(null),(null),(null),(null),18-Jan-18,TRUE,(null),(null),(null),TRUE,TRUE,(null),FALSE,332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
10100001698,8-Mar-15,(null),1 MONTHS,6-Jun-15,6-Jun-15,30-May-15,2-Jun-15,(null),(null),(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),192,(null),(null),33,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),2-Jun-15,(null),14-Jun-15,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,(null),(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=10100001698^,SEO,(null),(null),(null),(null),(null),(null),(null),10100000227,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Jun-15,(null),(null),(null),(null),(null),(null),(null),(null),17-Jun-15,(null),(null),FALSE,FALSE,(null),TRUE,(null),(null),332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
10100000630,23-Feb-15,(null),1 MONTHS,6-May-15,6-May-15,14-May-15,15-May-15,(null),(null),Checked and inspected,(null),(null)," Generated for ex department , Site J105,  11560046,",(null),192,(null),(null),33,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),15-May-15,(null),14-May-15,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,(null),(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=10100000630^,SEO,(null),(null),(null),(null),(null),(null),(null),10100000167,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-May-15,(null),(null),(null),(null),(null),(null),(null),(null),17-May-15,(null),(null),FALSE,FALSE,(null),TRUE,(null),(null),332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1010014595,12-Aug-16,(null),1 MONTHS,6-Nov-16,6-Nov-16,11-Nov-16,12-Nov-16,(null),(null),(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),191.9997168,(null),(null),332,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),12-Nov-16,(null),13-Nov-16,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,2,(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1010014595^,SEO,(null),(null),(null),(null),(null),(null),(null),10100002626,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Nov-16,(null),(null),(null),(null),(null),(null),(null),(null),16-Nov-16,(null),(null),(null),(null),FALSE,TRUE,(null),FALSE,332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1010024205,8-May-17,(null),1 MONTHS,6-Aug-17,6-Aug-17,11-Aug-17,12-Aug-17,(null),(null),(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),191.9997168,(null),(null),332,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),12-Aug-17,(null),13-Aug-17,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,2,(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1010024205^,SEO,(null),(null),(null),(null),(null),(null),(null),10100003777,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Aug-17,(null),(null),(null),(null),(null),(null),(null),(null),16-Aug-17,(null),(null),FALSE,FALSE,TRUE,TRUE,(null),FALSE,332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1010029244,8-Oct-17,(null),1 MONTHS,6-Jan-18,6-Jan-18,13-Jan-18,14-Jan-18,(null),(null),(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),191.9997168,(null),(null),332,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),14-Jan-18,(null),13-Jan-18,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,2,(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1010029244^,SEO,(null),(null),(null),(null),(null),(null),(null),10100004329,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Jan-18,(null),(null),(null),(null),(null),(null),(null),(null),16-Jan-18,(null),(null),FALSE,FALSE,TRUE,TRUE,(null),FALSE,332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
2058,6-Jan-15,(null),"CONTROL PANELS, BOP CONTROL SYSTEM",6-Apr-15,6-Apr-15,5-Apr-15,6-Apr-15,(null),(null),Checked all 3 control panels and there is 4 bulps gone in cantilever. job made for ET to fix (10100002672),(null),(null),(null),(null),720,(null),(null),33,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),6-Apr-15,(null),14-Apr-15,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,4,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,(null),DRILLING,(null),(null),(null),FALSE,(null),(null),(null),52946310,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=2058^,SEO,(null),(null),(null),(null),(null),No,2,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Apr-15,(null),(null),(null),(null),(null),(null),(null),(null),17-Apr-15,TRUE,(null),FALSE,FALSE,(null),(null),(null),(null),332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
10100002672,5-Apr-15,could not make pr on this wo,Check and replace light bulps in manual bop panel,5-Apr-15,5-Apr-15,26-Apr-15,27-Apr-15,(null),replace bulps,made new wo and a pr for needed parts,(null),(null),(null),(null),720,(null),(null),33,(null),(null),100,(null),(null),(null),(null),(null),(null),(null),(null),(null),27-Apr-15,(null),5-May-15,Separate Action,ActiveSeparate,3.3,12,(null),(null),(null),LOO,2,100,(null),6.2,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,(null),ELECTRON,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=10100002672^,SEO,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),5-Apr-15,(null),(null),(null),(null),(null),(null),(null),(null),8-May-15,TRUE,(null),FALSE,FALSE,(null),(null),(null),(null),332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1010002409,8-Aug-15,(null),1 MONTHS,6-Nov-15,6-Nov-15,12-Nov-15,12-Nov-15,(null),(null),(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),192,(null),(null),33,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),12-Nov-15,(null),14-Nov-15,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,(null),(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1010002409^,SEO,(null),(null),(null),(null),(null),(null),(null),10100000844,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Nov-15,(null),(null),(null),(null),(null),(null),(null),(null),17-Nov-15,(null),(null),FALSE,FALSE,(null),TRUE,(null),(null),332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1010005512,7-Jan-16,(null),1 MONTHS,6-Apr-16,6-Apr-16,9-Apr-16,11-Apr-16,(null),(null),(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),191.9997168,(null),(null),33,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),11-Apr-16,(null),13-Apr-16,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,(null),(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1010005512^,SEO,(null),(null),(null),(null),(null),(null),(null),10100001608,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Apr-16,(null),(null),(null),(null),(null),(null),(null),(null),16-Apr-16,(null),(null),FALSE,FALSE,(null),TRUE,(null),(null),332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1010003617,8-Oct-15,(null),1 MONTHS,6-Jan-16,6-Jan-16,4-Jan-16,5-Jan-16,(null),(null),(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),191.9997168,(null),(null),33,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),5-Jan-16,(null),13-Jan-16,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,(null),(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1010003617^,SEO,(null),(null),(null),(null),(null),(null),(null),10100001118,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Jan-16,(null),(null),(null),(null),(null),(null),(null),(null),16-Jan-16,(null),(null),FALSE,FALSE,(null),TRUE,(null),(null),332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1010007227,6-Feb-16,(null),1 MONTHS,6-May-16,6-May-16,8-May-16,13-May-16,(null),(null),(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),191.9997168,(null),(null),332,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),13-May-16,(null),13-May-16,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,(null),(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1010007227^,SEO,(null),(null),(null),(null),(null),(null),(null),10100001753,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-May-16,(null),(null),(null),(null),(null),(null),(null),(null),16-May-16,(null),(null),FALSE,FALSE,(null),TRUE,(null),(null),332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1010012254,8-Jun-16,(null),1 MONTHS,6-Sep-16,6-Sep-16,13-Sep-16,13-Sep-16,(null),(null),(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),191.9997168,(null),(null),332,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),13-Sep-16,(null),13-Sep-16,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,(null),(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1010012254^,SEO,(null),(null),(null),(null),(null),(null),(null),10100002283,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Sep-16,(null),(null),(null),(null),(null),(null),(null),(null),16-Sep-16,(null),(null),FALSE,FALSE,(null),TRUE,(null),(null),332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
